Coffee_Machine,Entertainment,Fridge,Kettle,Lamp,Laptop,Power,Router
0,0,0,0,0,0,69.509,1
0,0,0,0,0,0,70.26,1
0,0,0,0,0,0,69.564,1
0,0,0,0,0,0,70.0,1
0,0,0,0,0,0,70.145,1
0,0,0,0,0,0,70.00399999999999,1
0,0,0,0,0,0,69.869,1
0,0,0,0,0,0,69.0,1
0,0,0,0,0,0,70.431,1
0,0,0,0,0,0,70.459,1
0,0,0,0,0,0,69.982,1
0,0,0,0,0,0,69.859,1
0,0,0,0,0,0,69.668,1
0,0,0,0,0,0,69.628,1
0,0,0,0,0,0,69.393,1
0,0,0,0,0,0,69.592,1
0,0,0,0,0,0,69.957,1
0,0,0,0,0,0,69.72800000000001,1
0,0,0,0,0,0,70.976,1
0,0,0,0,0,0,69.403,1
0,0,0,0,0,0,69.862,1
0,0,0,0,0,0,69.88,1
0,0,0,0,0,0,69.84100000000001,1
0,0,0,0,0,0,70.203,1
0,0,0,0,0,0,70.128,1
0,0,0,0,0,0,70.053,1
0,0,0,0,0,0,69.973,1
0,0,0,0,0,0,71.044,1
0,0,0,0,0,0,70.833,1
0,0,0,0,0,0,70.329,1
0,0,0,0,0,0,69.813,1
0,0,0,0,0,0,70.342,1
0,0,0,0,0,0,70.319,1
0,0,0,0,0,0,70.131,1
0,0,0,0,0,0,69.768,1
0,0,0,0,0,0,70.105,1
0,0,0,0,0,0,70.373,1
0,0,0,0,0,0,71.197,1
0,0,0,0,0,0,70.387,1
0,0,0,0,0,0,70.122,1
0,0,0,0,0,0,69.934,1
0,0,0,0,0,0,70.54,1
0,0,0,0,0,0,70.288,1
0,0,0,0,0,0,70.25399999999999,1
0,0,0,0,0,0,70.24600000000001,1
0,0,0,0,0,0,70.225,1
0,0,0,0,0,0,70.28,1
0,0,0,0,0,0,71.265,1
0,0,0,0,0,0,69.938,1
0,0,0,0,0,0,69.952,1
0,0,0,0,0,0,69.922,1
0,0,0,0,0,0,69.691,1
0,0,0,0,0,0,69.655,1
0,0,0,0,0,0,70.28399999999999,1
0,0,0,0,0,0,69.882,1
0,0,0,0,0,0,70.39,1
0,0,0,0,0,0,71.306,1
0,0,0,0,0,0,70.244,1
0,0,0,0,0,0,69.747,1
0,0,0,0,0,0,70.207,1
0,0,0,0,0,0,69.859,1
0,0,0,0,0,0,70.109,1
0,0,0,0,0,0,70.067,1
0,0,0,0,0,0,70.067,1
0,0,0,0,0,0,69.939,1
0,0,0,0,0,0,70.48,1
0,0,0,0,0,0,71.328,1
0,0,0,0,0,0,70.23100000000001,1
0,0,0,0,0,0,69.935,1
0,0,0,0,0,0,70.227,1
0,0,0,0,0,0,70.148,1
0,0,0,0,0,0,69.979,1
0,0,0,0,0,0,70.12,1
0,0,0,0,0,0,70.186,1
0,0,0,0,0,0,70.778,1
0,0,0,0,0,0,70.594,1
0,0,0,0,0,0,69.696,1
0,0,0,0,0,0,70.223,1
0,0,0,0,0,0,70.075,1
0,0,0,0,0,0,70.19,1
0,0,0,0,0,0,69.918,1
0,0,0,0,0,0,69.973,1
0,0,0,0,0,0,69.973,1
0,0,0,0,0,0,70.30199999999999,1
0,0,0,0,0,0,71.141,1
0,0,0,0,0,0,69.962,1
0,0,0,0,0,0,70.084,1
0,0,0,0,0,0,70.324,1
0,0,0,0,0,0,69.905,1
0,0,0,0,0,0,69.998,1
0,0,0,0,0,0,70.264,1
0,0,0,0,0,0,70.033,1
0,0,0,0,0,0,69.835,1
0,0,0,0,0,0,70.197,1
0,0,0,0,0,0,70.824,1
0,0,0,0,0,0,69.771,1
0,0,0,0,0,0,69.656,1
0,0,0,0,0,0,70.237,1
0,0,0,0,0,0,69.95,1
0,0,0,0,0,0,69.686,1
0,0,0,0,0,0,69.979,1
0,0,0,0,0,0,69.743,1
0,0,0,0,0,0,70.175,1
0,0,0,0,0,0,71.134,1
0,0,0,0,0,0,70.36,1
0,0,0,0,0,0,70.411,1
0,0,0,0,0,0,70.161,1
0,0,0,0,0,0,70.327,1
0,0,0,0,0,0,70.085,1
0,0,0,0,0,0,70.156,1
0,0,0,0,0,0,70.221,1
0,0,0,0,0,0,69.944,1
0,0,0,0,0,0,70.35,1
0,0,0,0,0,0,71.311,1
0,0,0,0,0,0,70.135,1
0,0,0,0,0,0,69.814,1
0,0,0,0,0,0,70.311,1
0,0,0,0,0,0,69.79899999999999,1
0,0,0,0,0,0,70.33,1
0,0,0,0,0,0,70.274,1
0,0,0,0,0,0,70.053,1
0,0,0,0,0,0,70.033,1
0,0,0,0,0,0,71.20100000000001,1
0,0,0,0,0,0,70.645,1
0,0,0,0,0,0,69.585,1
0,0,0,0,0,0,69.79,1
0,0,0,0,0,0,70.03399999999999,1
0,0,0,0,0,0,70.096,1
0,0,0,0,0,0,70.27,1
0,0,0,0,0,0,69.905,1
0,0,0,0,0,0,70.202,1
0,0,0,0,0,0,69.949,1
0,0,0,0,0,0,71.20100000000001,1
0,0,0,0,0,0,69.301,1
0,0,0,0,0,0,70.337,1
0,0,0,0,0,0,70.075,1
0,0,0,0,0,0,70.068,1
0,0,0,0,0,0,70.128,1
0,0,0,0,0,0,70.23,1
0,0,0,0,0,0,70.21,1
0,0,0,0,0,0,70.183,1
0,0,0,0,0,0,70.285,1
0,0,0,0,0,0,70.76899999999999,1
0,0,0,0,0,0,69.999,1
0,0,0,0,0,0,69.792,1
0,0,0,0,0,0,70.031,1
0,0,0,0,0,0,70.163,1
0,0,0,0,0,0,70.184,1
0,0,0,0,0,0,69.91199999999999,1
0,0,0,0,0,0,70.03399999999999,1
0,0,0,0,0,0,69.876,1
0,0,0,0,0,0,71.585,1
0,0,0,0,0,0,70.443,1
0,0,0,0,0,0,69.991,1
0,0,0,0,0,0,69.889,1
0,0,0,0,0,0,70.286,1
0,0,0,0,0,0,70.127,1
0,0,0,0,0,0,70.235,1
0,0,0,0,0,0,69.975,1
0,0,0,0,0,0,70.074,1
0,0,0,0,0,0,70.867,1
0,0,0,0,0,0,71.376,1
0,0,0,0,0,0,69.756,1
0,0,0,0,0,0,69.671,1
0,0,0,0,0,0,70.02600000000001,1
0,0,0,0,0,0,69.863,1
0,0,0,0,0,0,70.046,1
0,0,0,0,0,0,70.039,1
0,0,0,0,0,0,70.168,1
0,0,0,0,0,0,71.13,1
0,0,0,0,0,0,70.557,1
0,0,0,0,0,0,69.921,1
0,0,0,0,0,0,70.327,1
0,0,0,0,0,0,69.936,1
0,0,0,0,0,0,70.072,1
0,0,0,0,0,0,70.247,1
0,0,0,0,0,0,69.888,1
0,0,0,0,0,0,69.898,1
0,0,0,0,0,0,70.206,1
0,0,0,0,0,0,71.064,1
0,0,0,0,0,0,70.084,1
0,0,0,0,0,0,70.40899999999999,1
0,0,0,0,0,0,69.888,1
0,0,0,0,0,0,70.214,1
0,0,0,0,0,0,69.66199999999999,1
0,0,0,0,0,0,69.809,1
0,0,0,0,0,0,70.113,1
0,0,0,0,0,0,70.006,1
0,0,0,0,0,0,70.692,1
0,0,0,0,0,0,70.458,1
0,0,0,0,0,0,69.956,1
0,0,0,0,0,0,70.013,1
0,0,0,0,0,0,70.214,1
0,0,0,0,0,0,69.709,1
0,0,0,0,0,0,70.212,1
0,0,0,0,0,0,69.808,1
0,0,0,0,0,0,70.11399999999999,1
0,0,0,0,0,0,69.926,1
0,0,0,0,0,0,71.375,1
0,0,0,0,0,0,70.027,1
0,0,0,0,0,0,70.21,1
0,0,0,0,0,0,70.006,1
0,0,0,0,0,0,69.773,1
0,0,0,0,0,0,70.041,1
0,0,0,0,0,0,69.863,1
0,0,0,0,0,0,69.955,1
0,0,0,0,0,0,70.044,1
0,0,0,0,0,0,70.234,1
0,0,0,0,0,0,71.307,1
0,0,0,0,0,0,70.12100000000001,1
0,0,0,0,0,0,70.186,1
0,0,0,0,0,0,69.727,1
0,0,0,0,0,0,69.8,1
0,0,0,0,0,0,69.749,1
0,0,0,0,0,0,69.828,1
0,0,0,0,0,0,70.337,1
0,0,0,0,0,0,70.097,1
0,0,0,0,0,0,69.96600000000001,1
0,0,0,0,0,0,70.93,1
0,0,0,0,0,0,70.37899999999999,1
0,0,0,0,0,0,70.157,1
0,0,0,0,0,0,70.025,1
0,0,0,0,0,0,69.925,1
0,0,0,0,0,0,69.873,1
0,0,0,0,0,0,70.014,1
0,0,0,0,0,0,70.166,1
0,0,0,0,0,0,70.079,1
0,0,0,0,0,0,70.331,1
0,0,0,0,0,0,70.641,1
0,0,0,0,0,0,69.76,1
0,0,0,0,0,0,69.649,1
0,0,0,0,0,0,69.97399999999999,1
0,0,0,0,0,0,69.875,1
0,0,0,0,0,0,69.92399999999999,1
0,0,0,0,0,0,69.741,1
0,0,0,0,0,0,70.14699999999999,1
0,0,0,0,0,0,69.869,1
0,0,0,0,0,0,70.461,1
0,0,0,0,0,0,70.762,1
0,0,0,0,0,0,69.555,1
0,0,0,0,0,0,70.045,1
0,0,0,0,0,0,69.994,1
0,0,0,0,0,0,70.03699999999999,1
0,0,0,0,0,0,70.031,1
0,0,0,0,0,0,69.86399999999999,1
0,0,0,0,0,0,70.164,1
0,0,0,0,0,0,71.638,1
0,0,0,0,0,0,70.01,1
0,0,0,0,0,0,69.702,1
0,0,0,0,0,0,69.753,1
0,0,0,0,0,0,70.127,1
0,0,0,0,0,0,70.35,1
0,0,0,0,0,0,70.25399999999999,1
0,0,0,0,0,0,70.01,1
0,0,0,0,0,0,70.065,1
0,0,0,0,0,0,70.242,1
0,0,0,0,0,0,70.631,1
0,0,0,0,0,0,70.92699999999999,1
0,0,0,0,0,0,69.836,1
0,0,0,0,0,0,69.964,1
0,0,0,0,0,0,70.109,1
0,0,0,0,0,0,70.185,1
0,0,0,0,0,0,69.747,1
0,0,0,0,0,0,69.983,1
0,0,0,0,0,0,69.929,1
0,0,0,0,0,0,71.04,1
0,0,0,0,0,0,70.34100000000001,1
0,0,0,0,0,0,70.176,1
0,0,0,0,0,0,69.76899999999999,1
0,0,0,0,0,0,70.199,1
0,0,0,0,0,0,70.339,1
0,0,0,0,0,0,69.807,1
0,0,0,0,0,0,69.95,1
0,0,0,0,0,0,69.63,1
0,0,0,0,0,0,70.26,1
0,0,0,0,0,0,977.059,1
0,0,1,0,0,0,975.602,1
0,0,1,0,0,0,127.76799999999999,1
0,0,1,0,0,0,128.945,1
0,0,1,0,0,0,129.113,1
0,0,1,0,0,0,129.511,1
0,0,1,0,0,0,129.613,1
0,0,1,0,0,0,129.566,1
0,0,1,0,0,0,126.65700000000001,1
0,0,1,0,0,0,126.04,1
0,0,1,0,0,0,125.11399999999999,1
0,0,1,0,0,0,122.887,1
0,0,1,0,0,0,121.77,1
0,0,1,0,0,0,120.927,1
0,0,1,0,0,0,121.48299999999999,1
0,0,1,0,0,0,121.641,1
0,0,1,0,0,0,122.14399999999999,1
0,0,1,0,0,0,122.535,1
0,0,1,0,0,0,122.538,1
0,0,1,0,0,0,122.396,1
0,0,1,0,0,0,120.667,1
0,0,1,0,0,0,120.02600000000001,1
0,0,1,0,0,0,120.119,1
0,0,1,0,0,0,120.15100000000001,1
0,0,1,0,0,0,119.145,1
0,0,1,0,0,0,118.756,1
0,0,1,0,0,0,118.87,1
0,0,1,0,0,0,118.48299999999999,1
0,0,1,0,0,0,118.415,1
0,0,1,0,0,0,118.579,1
0,0,1,0,0,0,121.02600000000001,1
0,0,1,0,0,0,120.095,1
0,0,1,0,0,0,119.947,1
0,0,1,0,0,0,119.09700000000001,1
0,0,1,0,0,0,118.59899999999999,1
0,0,1,0,0,0,117.39,1
0,0,1,0,0,0,117.023,1
0,0,1,0,0,0,116.33,1
0,0,1,0,0,0,116.113,1
0,0,1,0,0,0,116.448,1
0,0,1,0,0,0,114.986,1
0,0,1,0,0,0,114.579,1
0,0,1,0,0,0,114.816,1
0,0,1,0,0,0,114.947,1
0,0,1,0,0,0,115.616,1
0,0,1,0,0,0,115.675,1
0,0,1,0,0,0,115.551,1
0,0,1,0,0,0,115.25200000000001,1
0,0,1,0,0,0,115.125,1
0,0,1,0,0,0,115.899,1
0,0,1,0,0,0,115.035,1
0,0,1,0,0,0,114.551,1
0,0,1,0,0,0,114.40700000000001,1
0,0,1,0,0,0,113.993,1
0,0,1,0,0,0,114.354,1
0,0,1,0,0,0,114.59899999999999,1
0,0,1,0,0,0,114.34,1
0,0,1,0,0,0,114.77,1
0,0,1,0,0,0,115.005,1
0,0,1,0,0,0,114.956,1
0,0,1,0,0,0,113.946,1
0,0,1,0,0,0,114.48700000000001,1
0,0,1,0,0,0,114.773,1
0,0,1,0,0,0,113.71700000000001,1
0,0,1,0,0,0,113.691,1
0,0,1,0,0,0,114.116,1
0,0,1,0,0,0,114.052,1
0,0,1,0,0,0,115.084,1
0,0,1,0,0,0,116.648,1
0,0,1,0,0,0,115.065,1
0,0,1,0,0,0,115.319,1
0,0,1,0,0,0,115.632,1
0,0,1,0,0,0,115.868,1
0,0,1,0,0,0,115.603,1
0,0,1,0,0,0,115.62700000000001,1
0,0,1,0,0,0,115.57799999999999,1
0,0,1,0,0,0,115.501,1
0,0,1,0,0,0,115.365,1
0,0,1,0,0,0,116.00299999999999,1
0,0,1,0,0,0,115.037,1
0,0,1,0,0,0,115.337,1
0,0,1,0,0,0,115.056,1
0,0,1,0,0,0,115.228,1
0,0,1,0,0,0,115.135,1
0,0,1,0,0,0,115.60600000000001,1
0,0,1,0,0,0,115.60799999999999,1
0,0,1,0,0,0,115.37,1
0,0,1,0,0,0,116.999,1
0,0,1,0,0,0,116.066,1
0,0,1,0,0,0,115.55799999999999,1
0,0,1,0,0,0,116.43799999999999,1
0,0,1,0,0,0,116.781,1
0,0,1,0,0,0,116.223,1
0,0,1,0,0,0,116.85,1
0,0,1,0,0,0,116.28,1
0,0,1,0,0,0,117.1,1
0,0,1,0,0,0,117.37299999999999,1
0,0,1,0,0,0,118.258,1
0,0,1,0,0,0,116.904,1
0,0,1,0,0,0,117.25299999999999,1
0,0,1,0,0,0,117.36,1
0,0,1,0,0,0,117.523,1
0,0,1,0,0,0,117.62799999999999,1
0,0,1,0,0,0,117.714,1
0,0,1,0,0,0,117.84299999999999,1
0,0,1,0,0,0,117.44,1
0,0,1,0,0,0,118.634,1
0,0,1,0,0,0,118.979,1
0,0,1,0,0,0,118.92200000000001,1
0,0,1,0,0,0,118.663,1
0,0,1,0,0,0,118.389,1
0,0,1,0,0,0,119.68,1
0,0,1,0,0,0,119.28200000000001,1
0,0,1,0,0,0,119.469,1
0,0,1,0,0,0,120.26,1
0,0,1,0,0,0,120.064,1
0,0,1,0,0,0,121.65899999999999,1
0,0,1,0,0,0,119.70299999999999,1
0,0,1,0,0,0,120.03,1
0,0,1,0,0,0,120.12200000000001,1
0,0,1,0,0,0,120.488,1
0,0,1,0,0,0,120.399,1
0,0,1,0,0,0,120.758,1
0,0,1,0,0,0,121.0,1
0,0,1,0,0,0,121.291,1
0,0,1,0,0,0,122.344,1
0,0,1,0,0,0,123.243,1
0,0,1,0,0,0,122.78399999999999,1
0,0,1,0,0,0,123.098,1
0,0,1,0,0,0,122.863,1
0,0,1,0,0,0,122.98299999999999,1
0,0,1,0,0,0,122.79,1
0,0,1,0,0,0,123.249,1
0,0,1,0,0,0,123.398,1
0,0,1,0,0,0,124.147,1
0,0,1,0,0,0,125.19200000000001,1
0,0,1,0,0,0,124.91,1
0,0,1,0,0,0,124.801,1
0,0,1,0,0,0,125.052,1
0,0,1,0,0,0,124.816,1
0,0,1,0,0,0,125.212,1
0,0,1,0,0,0,125.479,1
0,0,1,0,0,0,125.667,1
0,0,1,0,0,0,125.465,1
0,0,1,0,0,0,125.757,1
0,0,1,0,0,0,126.58200000000001,1
0,0,1,0,0,0,125.789,1
0,0,1,0,0,0,125.506,1
0,0,1,0,0,0,125.465,1
0,0,1,0,0,0,125.90799999999999,1
0,0,1,0,0,0,126.38799999999999,1
0,0,1,0,0,0,126.28200000000001,1
0,0,1,0,0,0,125.973,1
0,0,1,0,0,0,126.15100000000001,1
0,0,1,0,0,0,126.786,1
0,0,1,0,0,0,126.147,1
0,0,1,0,0,0,125.75399999999999,1
0,0,1,0,0,0,126.22,1
0,0,1,0,0,0,125.43299999999999,1
0,0,1,0,0,0,125.899,1
0,0,1,0,0,0,125.735,1
0,0,1,0,0,0,125.958,1
0,0,1,0,0,0,125.501,1
0,0,1,0,0,0,125.601,1
0,0,1,0,0,0,126.835,1
0,0,1,0,0,0,125.711,1
0,0,1,0,0,0,125.34899999999999,1
0,0,1,0,0,0,125.539,1
0,0,1,0,0,0,125.35799999999999,1
0,0,1,0,0,0,125.219,1
0,0,1,0,0,0,126.02799999999999,1
0,0,1,0,0,0,125.04700000000001,1
0,0,1,0,0,0,125.64200000000001,1
0,0,1,0,0,0,125.419,1
0,0,1,0,0,0,126.02600000000001,1
0,0,1,0,0,0,126.081,1
0,0,1,0,0,0,125.56200000000001,1
0,0,1,0,0,0,125.37100000000001,1
0,0,1,0,0,0,125.162,1
0,0,1,0,0,0,125.20200000000001,1
0,0,1,0,0,0,125.398,1
0,0,1,0,0,0,125.304,1
0,0,1,0,0,0,124.959,1
0,0,1,0,0,0,126.521,1
0,0,1,0,0,0,125.88,1
0,0,1,0,0,0,125.88,1
0,0,1,0,0,0,125.39200000000001,1
0,0,1,0,0,0,125.27799999999999,1
0,0,1,0,0,0,124.725,1
0,0,1,0,0,0,125.186,1
0,0,1,0,0,0,125.17399999999999,1
0,0,1,0,0,0,125.09700000000001,1
0,0,1,0,0,0,125.48299999999999,1
0,0,1,0,0,0,125.66,1
0,0,1,0,0,0,125.0,1
0,0,1,0,0,0,124.786,1
0,0,1,0,0,0,124.71700000000001,1
0,0,1,0,0,0,124.374,1
0,0,1,0,0,0,124.471,1
0,0,1,0,0,0,124.665,1
0,0,1,0,0,0,124.57,1
0,0,1,0,0,0,124.08200000000001,1
0,0,1,0,0,0,124.83,1
0,0,1,0,0,0,125.008,1
0,0,1,0,0,0,124.118,1
0,0,1,0,0,0,124.275,1
0,0,1,0,0,0,123.915,1
0,0,1,0,0,0,123.85600000000001,1
0,0,1,0,0,0,124.36,1
0,0,1,0,0,0,124.4,1
0,0,1,0,0,0,123.62899999999999,1
0,0,1,0,0,0,124.197,1
0,0,1,0,0,0,125.48100000000001,1
0,0,1,0,0,0,124.311,1
0,0,1,0,0,0,123.74,1
0,0,1,0,0,0,123.912,1
0,0,1,0,0,0,124.10700000000001,1
0,0,1,0,0,0,123.71600000000001,1
0,0,1,0,0,0,123.074,1
0,0,1,0,0,0,123.70700000000001,1
0,0,1,0,0,0,124.28399999999999,1
0,0,1,0,0,0,124.307,1
0,0,1,0,0,0,124.375,1
0,0,1,0,0,0,123.404,1
0,0,1,0,0,0,123.22,1
0,0,1,0,0,0,123.68,1
0,0,1,0,0,0,123.65100000000001,1
0,0,1,0,0,0,123.509,1
0,0,1,0,0,0,123.648,1
0,0,1,0,0,0,123.329,1
0,0,1,0,0,0,124.26100000000001,1
0,0,1,0,0,0,124.639,1
0,0,1,0,0,0,123.56299999999999,1
0,0,1,0,0,0,123.52600000000001,1
0,0,1,0,0,0,123.51299999999999,1
0,0,1,0,0,0,123.38,1
0,0,1,0,0,0,123.26299999999999,1
0,0,1,0,0,0,124.00399999999999,1
0,0,1,0,0,0,123.416,1
0,0,1,0,0,0,122.54299999999999,1
0,0,0,0,0,0,70.41199999999999,1
0,0,0,0,0,0,71.143,1
0,0,0,0,0,0,69.851,1
0,0,0,0,0,0,70.018,1
0,0,0,0,0,0,70.03399999999999,1
0,0,0,0,0,0,70.428,1
0,0,0,0,0,0,70.209,1
0,0,0,0,0,0,70.07600000000001,1
0,0,0,0,0,0,70.32600000000001,1
0,0,0,0,0,0,70.227,1
0,0,0,0,0,0,70.56,1
0,0,0,0,0,0,70.78,1
0,0,0,0,0,0,69.548,1
0,0,0,0,0,0,70.01,1
0,0,0,0,0,0,70.241,1
0,0,0,0,0,0,70.161,1
0,0,0,0,0,0,69.93,1
0,0,0,0,0,0,69.87100000000001,1
0,0,0,0,0,0,70.419,1
0,0,0,0,0,0,70.42399999999999,1
0,0,0,0,0,0,71.253,1
0,0,0,0,0,0,69.67399999999999,1
0,0,0,0,0,0,70.061,1
0,0,0,0,0,0,69.808,1
0,0,0,0,0,0,69.991,1
0,0,0,0,0,0,70.267,1
0,0,0,0,0,0,70.002,1
0,0,0,0,0,0,70.187,1
0,0,0,0,0,0,69.85600000000001,1
0,0,0,0,0,0,70.788,1
0,0,0,0,0,0,70.718,1
0,0,0,0,0,0,70.008,1
0,0,0,0,0,0,70.10300000000001,1
0,0,0,0,0,0,70.223,1
0,0,0,0,0,0,69.873,1
0,0,0,0,0,0,70.26,1
0,0,0,0,0,0,69.891,1
0,0,0,0,0,0,70.185,1
0,0,0,0,0,0,69.771,1
0,0,0,0,0,0,71.562,1
0,0,0,0,0,0,70.211,1
0,0,0,0,0,0,70.126,1
0,0,0,0,0,0,69.88600000000001,1
0,0,0,0,0,0,70.206,1
0,0,0,0,0,0,70.218,1
0,0,0,0,0,0,69.743,1
0,0,0,0,0,0,70.118,1
0,0,0,0,0,0,70.492,1
0,0,0,0,0,0,70.559,1
0,0,0,0,0,0,70.917,1
0,0,0,0,0,0,70.066,1
0,0,0,0,0,0,70.148,1
0,0,0,0,0,0,69.57600000000001,1
0,0,0,0,0,0,70.083,1
0,0,0,0,0,0,69.94,1
0,0,0,0,0,0,69.65100000000001,1
0,0,0,0,0,0,70.265,1
0,0,0,0,0,0,70.626,1
0,0,0,0,0,0,70.908,1
0,0,0,0,0,0,70.639,1
0,0,0,0,0,0,69.65100000000001,1
0,0,0,0,0,0,69.668,1
0,0,0,0,0,0,69.792,1
0,0,0,0,0,0,69.958,1
0,0,0,0,0,0,69.873,1
0,0,0,0,0,0,70.64,1
0,0,0,0,0,0,70.689,1
0,0,0,0,0,0,69.867,1
0,0,0,0,0,0,71.65,1
0,0,0,0,0,0,70.256,1
0,0,0,0,0,0,69.523,1
0,0,0,0,0,0,70.347,1
0,0,0,0,0,0,70.281,1
0,0,0,0,0,0,70.195,1
0,0,0,0,0,0,69.76100000000001,1
0,0,0,0,0,0,69.757,1
0,0,0,0,0,0,70.185,1
0,0,0,0,0,0,71.064,1
0,0,0,0,0,0,71.03399999999999,1
0,0,0,0,0,0,70.044,1
0,0,0,0,0,0,70.133,1
0,0,0,0,0,0,70.05199999999999,1
0,0,0,0,0,0,70.666,1
0,0,0,0,0,0,69.97800000000001,1
0,0,0,0,0,0,70.098,1
0,0,0,0,0,0,69.189,1
0,0,0,0,0,0,71.322,1
0,0,0,0,0,0,70.437,1
0,0,0,0,0,0,69.994,1
0,0,0,0,0,0,70.044,1
0,0,0,0,0,0,70.226,1
0,0,0,0,0,0,69.87899999999999,1
0,0,0,0,0,0,69.976,1
0,0,0,0,0,0,70.245,1
0,0,0,0,0,0,69.935,1
0,0,0,0,0,0,70.557,1
0,0,0,0,0,0,70.953,1
0,0,0,0,0,0,69.90899999999999,1
0,0,0,0,0,0,70.21300000000001,1
0,0,0,0,0,0,70.115,1
0,0,0,0,0,0,69.949,1
0,0,0,0,0,0,70.232,1
0,0,0,0,0,0,70.359,1
0,0,0,0,0,0,70.35600000000001,1
0,0,0,0,0,0,70.018,1
0,0,0,0,0,0,70.941,1
0,0,0,0,0,0,70.36,1
0,0,0,0,0,0,70.381,1
0,0,0,0,0,0,70.16,1
0,0,0,0,0,0,70.347,1
0,0,0,0,0,0,70.02,1
0,0,0,0,0,0,70.158,1
0,0,0,0,0,0,69.843,1
0,0,0,0,0,0,69.985,1
0,0,0,0,0,0,70.115,1
0,0,0,0,0,0,70.954,1
0,0,0,0,0,0,70.021,1
0,0,0,0,0,0,70.187,1
0,0,0,0,0,0,70.178,1
0,0,0,0,0,0,70.389,1
0,0,0,0,0,0,70.013,1
0,0,0,0,0,0,70.249,1
0,0,0,0,0,0,70.382,1
0,0,0,0,0,0,70.115,1
0,0,0,0,0,0,71.259,1
0,0,0,0,0,0,70.517,1
0,0,0,0,0,0,70.194,1
0,0,0,0,0,0,70.028,1
0,0,0,0,0,0,70.039,1
0,0,0,0,0,0,69.939,1
0,0,0,0,0,0,70.34100000000001,1
0,0,0,0,0,0,70.077,1
0,0,0,0,0,0,70.149,1
0,0,0,0,0,0,70.054,1
0,0,0,0,0,0,71.189,1
0,0,0,0,0,0,70.49,1
0,0,0,0,0,0,70.074,1
0,0,0,0,0,0,70.223,1
0,0,0,0,0,0,70.538,1
0,0,0,0,0,0,70.108,1
0,0,0,0,0,0,70.40100000000001,1
0,0,0,0,0,0,70.528,1
0,0,0,0,0,0,69.892,1
0,0,0,0,0,0,70.544,1
0,0,0,0,0,0,70.865,1
0,0,0,0,0,0,70.344,1
0,0,0,0,0,0,70.376,1
0,0,0,0,0,0,70.281,1
0,0,0,0,0,0,70.265,1
0,0,0,0,0,0,69.832,1
0,0,0,0,0,0,70.01899999999999,1
0,0,0,0,0,0,70.066,1
0,0,0,0,0,0,70.07300000000001,1
0,0,0,0,0,0,69.855,1
0,0,0,0,0,0,71.173,1
0,0,0,0,0,0,70.571,1
0,0,0,0,0,0,70.521,1
0,0,0,0,0,0,70.23,1
0,0,0,0,0,0,70.124,1
0,0,0,0,0,0,70.133,1
0,0,0,0,0,0,70.111,1
0,0,0,0,0,0,70.235,1
0,0,0,0,0,0,70.46300000000001,1
0,0,0,0,0,0,71.34,1
0,0,0,0,0,0,70.133,1
0,0,0,0,0,0,69.773,1
0,0,0,0,0,0,70.229,1
0,0,0,0,0,0,70.235,1
0,0,0,0,0,0,70.256,1
0,0,0,0,0,0,69.942,1
0,0,0,0,0,0,70.374,1
0,0,0,0,0,0,69.729,1
0,0,0,0,0,0,71.293,1
0,0,0,0,0,0,70.771,1
0,0,0,0,0,0,70.282,1
0,0,0,0,0,0,70.377,1
0,0,0,0,0,0,70.366,1
0,0,0,0,0,0,70.123,1
0,0,0,0,0,0,70.03,1
0,0,0,0,0,0,70.032,1
0,0,0,0,0,0,69.987,1
0,0,0,0,0,0,70.116,1
0,0,0,0,0,0,70.09899999999999,1
0,0,0,0,0,0,71.495,1
0,0,0,0,0,0,70.586,1
0,0,0,0,0,0,70.41199999999999,1
0,0,0,0,0,0,69.806,1
0,0,0,0,0,0,70.072,1
0,0,0,0,0,0,70.438,1
0,0,0,0,0,0,70.35300000000001,1
0,0,0,0,0,0,70.227,1
0,0,0,0,0,0,70.265,1
0,0,0,0,0,0,70.676,1
0,0,0,0,0,0,70.558,1
0,0,0,0,0,0,70.10300000000001,1
0,0,0,0,0,0,69.911,1
0,0,0,0,0,0,70.333,1
0,0,0,0,0,0,69.726,1
0,0,0,0,0,0,69.952,1
0,0,0,0,0,0,70.061,1
0,0,0,0,0,0,69.999,1
0,0,0,0,0,0,69.845,1
0,0,0,0,0,0,70.991,1
0,0,0,0,0,0,70.585,1
0,0,0,0,0,0,70.339,1
0,0,0,0,0,0,70.096,1
0,0,0,0,0,0,70.12100000000001,1
0,0,0,0,0,0,69.816,1
0,0,0,0,0,0,69.517,1
0,0,0,0,0,0,70.34,1
0,0,0,0,0,0,70.306,1
0,0,0,0,0,0,70.307,1
0,0,0,0,0,0,71.495,1
0,0,0,0,0,0,69.979,1
0,0,0,0,0,0,70.157,1
0,0,0,0,0,0,70.11399999999999,1
0,0,0,0,0,0,70.733,1
0,0,0,0,0,0,69.78,1
0,0,0,0,0,0,70.12,1
0,0,0,0,0,0,70.187,1
0,0,0,0,0,0,69.908,1
0,0,0,0,0,0,70.955,1
0,0,0,0,0,0,70.37100000000001,1
0,0,0,0,0,0,69.717,1
0,0,0,0,0,0,69.938,1
0,0,0,0,0,0,69.819,1
0,0,0,0,0,0,70.169,1
0,0,0,0,0,0,69.676,1
0,0,0,0,0,0,69.98100000000001,1
